index,tweet_id,username,text,tweet_source,tweet_source_link,rt_count,fav_count,clean_text
3805,1467413313759887360,JanineBorn,"RT @LDlamp: @J41963735 Onaangekondigde demonstraties werden tot vandaag veelal hardhandig uiteengeslagen. Waterkanonnen, honden, romeo’s ed…",Twitter for iPhone,http://twitter.com/download/iphone,4,0,"['onaangekondigde', 'demonstraties', 'werden', 'vandaag', 'veelal', 'hardhandig', 'uiteengeslagen', 'waterkanonnen', 'honden', 'romeo', 's', 'ed']"
3837,1467412362609233923,CaliMer65307482,"RT @LightLucieFall: Bekogeld met oliebollen, dat tuig van KOZP. Wat zonde! Pek en veren was toepasselijker geweest…👇",Twitter for iPad,http://twitter.com/#!/download/ipad,5,0,"['bekogeld', 'oliebollen', 'tuig', 'kozp', 'zonde', 'pek', 'veren', 'toepasselijker']"
3908,1467410700276572162,fully_so,RT @yamlima1: @RutgerGW KOZP is een vorm van neo-kolonialisme: in Amsterdam in de touringcar stappen om die achtergebleven provinciaaltjes…,Twitter for Android,http://twitter.com/download/android,2,0,"['kozp', 'vorm', 'neo', 'kolonialisme', 'amsterdam', 'touringcar', 'stappen', 'achtergebleven', 'provinciaaltjes']"
3917,1467410524321234945,fuckthesystemNL,RT @gmiddelbeek: De heldin van #Volendam. Opzouten met #kozp. https://t.co/hijTg5GB5W,Twitter for iPhone,http://twitter.com/download/iphone,11,0,"['heldin', 'volendam', 'opzouten', 'kozp']"
3931,1467410308117549060,Marlon_93_D,RT @babelaer: #sinterklaas #pakjesavond #zwartepiet https://t.co/bvtvmIH0JA,Twitter Web App,https://mobile.twitter.com,3,0,"['sinterklaas', 'pakjesavond', 'zwartepiet']"
3940,1467409949009526788,DincelBerna,"RT @dokumtek: #DünyaMühendislerGünü
Watsapp Support Team +90551 676 6976
#DökümTEK #casting #metallurgy #consultancyservices
#engineering #…",Twitter for Android,http://twitter.com/download/android,1,0,"['d', 'nyam', 'hendislerg', 'n', 'watsapp', 'support', 'team', '90551', '676', '6976', 'd', 'k', 'mtek', 'casting', 'metallurgy', 'consultancyservices', 'engineering']"
3946,1467409739181178880,Kingfischer18,RT @Albert49794871: Goedemorgen en een fijne Sinterklaas en zwartepiet vandaag. https://t.co/MQ7Cp2WtGE,Twitter Web App,https://mobile.twitter.com,3,0,"['goedemorgen', 'fijne', 'sinterklaas', 'zwartepiet', 'vandaag']"
3969,1467409175563100160,Nelliejs501,"RT @moeva18: Zag net de herhaling van @HartvNL langskomen en geen woord over het wegjagen van Kozp uit #volendam .
Zo moet t , geen aandach…",Twitter for Android,http://twitter.com/download/android,2,0,"['zag', 'net', 'herhaling', 'langskomen', 'woord', 'wegjagen', 'kozp', 'volendam', 't', 'aandach']"
3977,1467409000769765379,RenkensPeter,RT @liekcornelissen: @BBalings Hahaha daaaaaaaag #KOZP,Twitter Web App,https://mobile.twitter.com,1,0,"['hahaha', 'daaaaaaaag', 'kozp']"
3988,1467408719159906305,aandrijving,"RT @moeva18: Volendam blijft toch een topplek💪

#kozp
#volendam",Twitter for iPhone,http://twitter.com/download/iphone,45,0,"['volendam', 'blijft', 'topplek', 'kozp', 'volendam']"
4015,1467408029524103172,Nelliejs501,"RT @harryfmik: Toen de bus van de KOZP Volendam binnen reed hadden de Volendammers zoiets van: ""dit gaan wij winnen"" en pakten oliebollen e…",Twitter for Android,http://twitter.com/download/android,2,0,"['bus', 'kozp', 'volendam', 'binnen', 'reed', 'hadden', 'volendammers', 'zoiets', 'gaan', 'wij', 'winnen', 'pakten', 'oliebollen', 'e']"
4031,1467407735499149317,RenkensPeter,"RT @Heerbean: #Volendam #kozp #zwartepiet
  Het Kabinet zal wel weer geschokt zijn https://t.co/g4lXSXA0ro",Twitter Web App,https://mobile.twitter.com,4,0,"['volendam', 'kozp', 'zwartepiet', 'kabinet', 'wel', 'weer', 'geschokt']"
4036,1467407603244441604,notmobydick,"RT @oornstein: Als ze #kozp gewoon hadden laten lopen was er niks aan de hand geweest, maar ze zijn zo ongelofelijk dom daar in #Volendam d…",Twitter for iPhone,http://twitter.com/download/iphone,6,0,"['kozp', 'gewoon', 'hadden', 'laten', 'lopen', 'niks', 'hand', 'ongelofelijk', 'dom', 'volendam', 'd']"
4040,1467407456209088515,storklompen,RT @SIGILUX: #Volendam Karens were outraged. Here talking to their favourite channel SBS6. #zwartepiet #blackface #Netherlands🇳🇱 cc @wappie…,Twitter for Android,http://twitter.com/download/android,1,0,"['volendam', 'karens', 'were', 'outraged', 'here', 'talking', 'to', 'their', 'favourite', 'channel', 'sbs6', 'zwartepiet', 'blackface', 'netherlands', 'cc']"
4059,1467407062539943938,fryskegroun1,"RT @Gerbijl: KotsP met rotte eieren Volendam uitgekickt!
In Volendam begint de Victorie!
#volendam #kozp #kickoutKozp #knettergek #Wilders…",Twitter for Android,http://twitter.com/download/android,5,0,"['kotsp', 'rotte', 'eieren', 'volendam', 'uitgekickt', 'volendam', 'begint', 'victorie', 'volendam', 'kozp', 'kickoutkozp', 'knettergek', 'wilders']"
4129,1467405194384265219,spellfinder,"RT @GrauweGrutjes: @NOS Jo @NOS, wat hebben jullie dat weer hufterig opgeschreven. ""Ze"". Je wekt hier duidelijk de indruk dat de slachtoffe…",Twitter Web App,https://mobile.twitter.com,5,0,"['jo', 'jullie', 'weer', 'hufterig', 'opgeschreven', 'wekt', 'duidelijk', 'indruk', 'slachtoffe']"
4140,1467404923583168512,Ri_qua0910,"RT @EWagensveld: @NHNieuws Neem aan dat #Kozp tuig is opgepakt wegens niet aanmelden #demonstratie, 6 uur vastzitten en worden vervolgd doo…",Twitter for iPad,http://twitter.com/#!/download/ipad,5,0,"['neem', 'kozp', 'tuig', 'opgepakt', 'wegens', 'aanmelden', 'demonstratie', '6', 'uur', 'vastzitten', 'vervolgd', 'doo']"
4205,1467403004634673161,EcoMovehouten,RT @rick_tweets: Beide kanten zijn hier gewoon flink fout. Het is een kinderfeest en jullie verkloten het voor hen omdat beide partijen zo…,Twitter for Android,http://twitter.com/download/android,2,0,"['beide', 'kanten', 'gewoon', 'flink', 'fout', 'kinderfeest', 'jullie', 'verkloten', 'hen', 'beide', 'partijen']"
4213,1467402655572103170,MargrietPluk,RT @EllieB87980022: @Kingfischer18 @ferdgrapperhaus Onaangevraagd en onaangekondigd 🤷🏻‍♀️ waar is de ME om of de “Romeo’s” en de waterkanon…,Twitter for Android,http://twitter.com/download/android,4,0,"['onaangevraagd', 'onaangekondigd', 'waar', 'romeo', 's', 'waterkanon']"
4256,1467401126379147265,MrwtAlsltan,"RT @flintstoon: 🎶 Can You Feel The Egg Tonight 🎵

#volendam #kozp https://t.co/2ytes3sV72",Twitter Web App,https://mobile.twitter.com,4,0,"['can', 'you', 'feel', 'the', 'egg', 'tonight', 'volendam', 'kozp']"
4273,1467400319835459585,vbnvbn3535,"RT @TielvdHeuvel: @frankvdlinde Die vrouw moet echt een kutleven hebben, als dit zo belangrijk voor haar is. En haar man nog meer.

Zwarte…",Twitter for Android,http://twitter.com/download/android,1,0,"['vrouw', 'echt', 'kutleven', 'belangrijk', 'man', 'zwarte']"
4294,1467399730686799872,Nelliejs501,"RT @MediaservicesEU: @rinushoogstad Van welkome #ganees naar verguisde #ga_nees
Je moet t maar kunnen 

#kozp schop ze eruit. Opvreters en…",Twitter for Android,http://twitter.com/download/android,1,0,"['welkome', 'ganees', 'verguisde', 'ga', 'nees', 't', 'kozp', 'schop', 'eruit', 'opvreters']"
4307,1467399371687878657,OlthofMirjam,RT @JanOoms9: @RutgerGW Bizar dat een marginaal clubje een onschuldige traditie om zeep helpt met oneigenlijke argumenten en ordinair oppor…,Twitter for Android,http://twitter.com/download/android,23,0,"['bizar', 'marginaal', 'clubje', 'onschuldige', 'traditie', 'zeep', 'helpt', 'oneigenlijke', 'argumenten', 'ordinair', 'oppor']"
4310,1467399277903237120,better_holland,RT @widtvoet: Volgende keer op Schouwen joh #kozp met jullie achterlijk militante razernij en het ziekelijk kapot trachten te maken van een…,Twitter Web App,https://mobile.twitter.com,3,0,"['volgende', 'keer', 'schouwen', 'joh', 'kozp', 'jullie', 'achterlijk', 'militante', 'razernij', 'ziekelijk', 'kapot', 'trachten', 'maken']"
4329,1467398286013313026,mjm_alert,"RT @moeva18: En vanavond op de @NPO1 en de @NOS mag dit Kozp tuig janken over hoe racistisch Volendam wel niet is..

Nee mensen, je blijft…",Twitter for Android,http://twitter.com/download/android,40,0,"['vanavond', 'mag', 'kozp', 'tuig', 'janken', 'racistisch', 'volendam', 'wel', 'nee', 'mensen', 'blijft']"
4361,1467397035368325122,Conser999,"RT @top_grafisch: Een #JosefMengele arts, verkleed als #Sinterklaas heeft ALLE verontrustende berichten over de #mRNAvaccinaties in de zak…",Twitter for iPad,http://twitter.com/#!/download/ipad,5,0,"['josefmengele', 'arts', 'verkleed', 'sinterklaas', 'alle', 'verontrustende', 'berichten', 'mrnavaccinaties', 'zak']"
4368,1467396696174960643,EcoMovehouten,RT @BartNijman: Ik vind het fijn dat die treurlingen-terreur van KOZP Volendam uit ge-oliebold is maar het probleem is: dat vinden ze zelf…,Twitter for Android,http://twitter.com/download/android,8,0,"['vind', 'fijn', 'treurlingen', 'terreur', 'kozp', 'volendam', 'oliebold', 'probleem', 'vinden']"
4376,1467396230644961286,PROTECTION777,"RT @ikweetniehoor: Not surprised but it’s still shocking to see how ppl respond to these demonstrations, how the police doesn’t protect the…",Twitter for iPhone,http://twitter.com/download/iphone,2,0,"['not', 'surprised', 'but', 'it', 's', 'still', 'shocking', 'to', 'see', 'how', 'ppl', 'respond', 'to', 'these', 'demonstrations', 'how', 'the', 'police', 'doesn', 't', 'protect', 'the']"
4390,1467395564799209475,hansmesure,RT @eslingerland73: Dus #kozp mag zo een marktplein op rijden in #Volendam maar als bijv. #boeren of demonstratie tegen #coronamaatregelen…,Twitter for Android,http://twitter.com/download/android,3,0,"['kozp', 'mag', 'marktplein', 'rijden', 'volendam', 'bijv', 'boeren', 'demonstratie', 'coronamaatregelen']"
4398,1467395337119797252,stoppelenburg54,RT @Twan_S89: Ik vind die #kozp beweging helemaal niks maar vandaag is ook opnieuw bewezen dat incest zijn weerslag heeft op het IQ. #volen…,Twitter for Android,http://twitter.com/download/android,1,0,"['vind', 'kozp', 'beweging', 'helemaal', 'niks', 'vandaag', 'opnieuw', 'bewezen', 'incest', 'weerslag', 'iq', 'volen']"
4399,1467395321416331264,mjm_alert,"RT @moeva18: Subsidie voor 2022 voor Kozp ligt alweer klaar , daar heeft deze landverrader wel voor gezorgd van @AmsterdamNL",Twitter for Android,http://twitter.com/download/android,6,0,"['subsidie', '2022', 'kozp', 'ligt', 'alweer', 'klaar', 'landverrader', 'wel', 'gezorgd']"
4419,1467394146503696392,mompel007,RT @DissidentNl: Volendam verjaagt de anti-blanke terroristen van KOZP https://t.co/f9EWefknL0 via @DissidentNL,Twitter for iPhone,http://twitter.com/download/iphone,9,0,"['volendam', 'verjaagt', 'anti', 'blanke', 'terroristen', 'kozp', 'via']"
4428,1467393673721790464,sevsab7342,RT @LepantoPoitier: De Telegraaf:''...KOZP demonstranten belaagd door „zeker vierhonderd” Volendammers. Ze zijn bekogeld „met van alles en…,Twitter for Android,http://twitter.com/download/android,7,0,"['telegraaf', 'kozp', 'demonstranten', 'belaagd', 'zeker', 'vierhonderd', 'volendammers', 'bekogeld']"
4438,1467393237526761474,genome1901,RT @Kees71234: 🇳🇱 Confrontatie tussen KOZP demonstranten en de lokale bevolking in Volendam! https://t.co/1ByB13EPH7,Twitter for Android,http://twitter.com/download/android,32,0,"['confrontatie', 'tussen', 'kozp', 'demonstranten', 'lokale', 'bevolking', 'volendam']"
4442,1467392937180946432,aandrijving,RT @moeva18: Het werd ook wel tijd dat Kozp eens weet wat hun plek is,Twitter for iPhone,http://twitter.com/download/iphone,2,0,"['wel', 'tijd', 'kozp', 'weet', 'plek']"
4446,1467392771191455746,arieherder4,RT @fmca69: @DevliegerErik Heel Nederland in de ban van woke?  Nee. Een kleine nederzetting bleef moedig weerstand bieden aan de overweldig…,Twitter for Android,http://twitter.com/download/android,4,0,"['heel', 'nederland', 'ban', 'woke', 'nee', 'kleine', 'nederzetting', 'bleef', 'moedig', 'weerstand', 'bieden', 'overweldig']"
4454,1467392567172116488,bezoekme,"RT @Muze44: Weten we zeker dat dit Akwasi niet is ?
__________________________________________

#kozp https://t.co/tdGNNy6w6h",Twitter for Android,http://twitter.com/download/android,1,0,"['weten', 'we', 'zeker', 'akwasi', 'kozp']"
4466,1467392187864428546,deurker,"RT @gerardrigter: Zie de tweets van @avanstraaten
KOZP-gajes onder een regen van oliebollen en eieren Volendam uitgekickt.",Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['zie', 'tweets', 'kozp', 'gajes', 'regen', 'oliebollen', 'eieren', 'volendam', 'uitgekickt']"
4471,1467391903276707843,InesvanBokhoven,RT @WoutJohan: Ik ben niet tegen KOZP maar ik begrijp dat hun demonstratie in Volendam onaangekondigd was en er dus geen toestemming was. A…,Twitter Web App,https://mobile.twitter.com,1,0,"['kozp', 'begrijp', 'demonstratie', 'volendam', 'onaangekondigd', 'toestemming', 'a']"
4488,1467390859465404416,mompel007,"RT @peggybvd: Het recht op demonstratie is geen absoluut grondrecht. Het mag verboden of voorkomen worden maar ja, daar is bij KOZP natuurl…",Twitter for iPhone,http://twitter.com/download/iphone,9,0,"['recht', 'demonstratie', 'absoluut', 'grondrecht', 'mag', 'verboden', 'voorkomen', 'kozp', 'natuurl']"
4533,1467387527770390531,ruitendrop,"RT @ArjanMuil: Vreedzaam protest is aanleiding voor arrestatie, bekogelen van vreedzame demonstranten met eieren,vuurwerk en andere objecte…",Twitter for Android,http://twitter.com/download/android,2,0,"['vreedzaam', 'protest', 'aanleiding', 'arrestatie', 'bekogelen', 'vreedzame', 'demonstranten', 'eieren', 'vuurwerk', 'objecte']"
4573,1467385299374379011,King1986The,RT @name30_no: #HugodeQRankzinnige #Joden #NoGreenPass  #PassSanitaire  #Tribunaal #iksteundoutzen #HugodeJongeStaptop #Utrecht4December #i…,Twitter for Android,http://twitter.com/download/android,5,0,"['hugodeqrankzinnige', 'joden', 'nogreenpass', 'passsanitaire', 'tribunaal', 'iksteundoutzen', 'hugodejongestaptop', 'utrecht4december', 'i']"
4582,1467384653925560323,mrtllg,"RT @birsenatayn: #DontPushHUMANITYBack

@hrw
@coe
@BBCWorld
@nytimes
@greeknewsagenda
@zaytung
@zaytungwap
@cnnbrk
#skijumpingfamily 
#cryp…",Twitter for Android,http://twitter.com/download/android,16,0,"['dontpushhumanityback', 'skijumpingfamily', 'cryp']"
4586,1467384449188995074,MarieAnne1482,"RT @AnielOrie: Maandag bij #Op1npo  , Angela de Jong over de vvmu  van #kozp",Twitter for iPhone,http://twitter.com/download/iphone,2,0,"['maandag', 'op1npo', 'angela', 'jong', 'vvmu', 'kozp']"
4615,1467381041203662849,mariaknijn,"RT @HenryJP5: Deze mevrouw gooit met eieren naar de @kozp ‘demonstranten’! 

Écht een wijf met bal… ehh … eieren!

🤣🤣👍👍👍

 https://t.co/KI8…",Twitter for iPhone,http://twitter.com/download/iphone,3,0,"['mevrouw', 'gooit', 'eieren', 'demonstranten', 'cht', 'wijf', 'bal', 'ehh', 'eieren']"
4617,1467380812177977350,ENKI_EASU,"RT @ChantalTweettt: Anti-zwarte piet betogers niet welkom in Volendam vandaag 😂

#Volendam #zwartepiet 
#kozp 🤮🤮🤮🤬 https://t.co/EYx8ryKNmU",Twitter for iPhone,http://twitter.com/download/iphone,4,0,"['anti', 'zwarte', 'piet', 'betogers', 'welkom', 'volendam', 'vandaag', 'volendam', 'zwartepiet', 'kozp']"
4619,1467380573933035522,face075,RT @r_siebum: Net het #NOSJOURNAAL. Niks over de afgang van KOZP in Volendam. Dat soort randdebielen krijgen namelijk altijd aandacht in de…,Twitter for Android,http://twitter.com/download/android,4,0,"['net', 'nosjournaal', 'niks', 'afgang', 'kozp', 'volendam', 'soort', 'randdebielen', 'krijgen', 'namelijk', 'aandacht']"
4626,1467379307672752133,Ac98370916,RT @KeesD92: @EinsteinBarbie Goede marketing actie van #kozp! Dom rechts laat zich wederom belachelijk maken. En terecht!,Twitter Web App,https://mobile.twitter.com,1,0,"['goede', 'marketing', 'actie', 'kozp', 'dom', 'rechts', 'laat', 'wederom', 'belachelijk', 'maken', 'terecht']"
4643,1467376963081969667,dion_berkel,RT @henknijenhof: Is er ergens binnenkort een kozp demonstratie in de buurt ? https://t.co/4iGLCBpa2d,Twitter for Android,http://twitter.com/download/android,2,0,"['ergens', 'binnenkort', 'kozp', 'demonstratie', 'buurt']"
4652,1467376226948063238,Dymphy9,RT @Realist50063598: Dus zwaar gesubsidieerde hufters komen de omzet van hardwerkende marktkooplui in Volendam verstoren! #Volendam #KOZP,Twitter for Android,http://twitter.com/download/android,17,0,"['zwaar', 'gesubsidieerde', 'hufters', 'komen', 'omzet', 'hardwerkende', 'marktkooplui', 'volendam', 'verstoren', 'volendam', 'kozp']"
4654,1467376105065693186,Lunamber,"RT @LightLucieFall: Mooi! Het tij keert! Eruit met die gesubsidieerde malloten!

Kick Out #KOZP 💪",Twitter for iPad,http://twitter.com/#!/download/ipad,25,0,"['mooi', 'tij', 'keert', 'eruit', 'gesubsidieerde', 'malloten', 'kick', 'out', 'kozp']"
4673,1467374231583346689,GezondRechts,RT @marcvdhoogen: @LavieJanRoos Heerlijk weg met dat geïmporteerd  subsidieslurpend tuig van Kozp,Twitter for iPhone,http://twitter.com/download/iphone,6,0,"['heerlijk', 'weg', 'mporteerd', 'subsidieslurpend', 'tuig', 'kozp']"
4675,1467374143322693638,BerlinTemp,"RT @HenryJP5: Nog een foto van de eieren gooiende mevrouw in #Volendam #kozp 

Echte racist zie je zo … https://t.co/Xnen8svyF9",Twitter for Android,http://twitter.com/download/android,3,0,"['foto', 'eieren', 'gooiende', 'mevrouw', 'volendam', 'kozp', 'echte', 'racist', 'zie']"
4685,1467372492897624066,JoeLoes3,RT @Peter70609: Geweldig ook een super plan van #kozp om naar Volendam te gaan 😂👇🤦‍♂️,Twitter for Android,http://twitter.com/download/android,12,0,"['geweldig', 'super', 'plan', 'kozp', 'volendam', 'gaan']"
4723,1467368793882169346,genome1901,RT @alleskannieuw: Staatssubsidie onteigening van een traditie door KOZP maakt rechts omkeer door de echte Nederlanders.,Twitter for Android,http://twitter.com/download/android,33,0,"['staatssubsidie', 'onteigening', 'traditie', 'kozp', 'maakt', 'rechts', 'omkeer', 'echte', 'nederlanders']"
4728,1467368569663070211,astrid0519,RT @MyHerbFoods: @moeva18 @Wim04789402 @WMPost @NOS @AmsterdamNL En dankzij @georgesoros die financiert het hele KOZP en extreem linksch wo…,Twitter for Android,http://twitter.com/download/android,4,0,"['dankzij', 'financiert', 'hele', 'kozp', 'extreem', 'linksch', 'wo']"
4730,1467368244067676163,010wijk11,"RT @frans_nijhof: @MiepieB @geenstijl Ja, politie beschermt de vrijheid van demonstratie, hè. De KOZP werden door haag van agenten bescherm…",Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['politie', 'beschermt', 'vrijheid', 'demonstratie', 'h', 'kozp', 'werden', 'haag', 'agenten', 'bescherm']"
4736,1467367641450954760,Acj601,RT @radiobakker: @VrouwvdVrijheid De #kozp drammers zijn alleen maar geliefd aan de éénzijdig linkse grachtengordeliaanse talkshow-tafeltje…,Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['kozp', 'drammers', 'alleen', 'geliefd', 'nzijdig', 'linkse', 'grachtengordeliaanse', 'talkshow', 'tafeltje']"
4739,1467367475423629312,Acj601,RT @funboyxxl: @VrouwvdVrijheid Volendam heeft een Kick Out Kick Out Zwarte Piet beweging opgericht.Hulde aan de Volendammers! Nu de rest v…,Twitter for iPhone,http://twitter.com/download/iphone,2,0,"['volendam', 'kick', 'out', 'kick', 'out', 'zwarte', 'piet', 'beweging', 'opgericht', 'hulde', 'volendammers', 'rest', 'v']"
4742,1467367201212669952,astrid0519,"RT @9a0aa893b7b444f: @T888T77 @HartvNL Nou daar hoef je geen medelijden mee te hebben.
Kozp daar moet je medelijden mee hebben.
Om een leuk…",Twitter for Android,http://twitter.com/download/android,1,0,"['nou', 'hoef', 'medelijden', 'mee', 'kozp', 'medelijden', 'mee', 'leuk']"
